account_id,district_id,frequency,date
2084,44,M,3
2045,34,M,3
2058,34,M,3
1190,52,M,3
1067,34,M,3
2629,66,M,3
1774,61,M,3
2156,1,M,3
2349,72,M,3
2614,44,M,3
339,46,W,3
2164,63,M,3
3508,42,M,3
164,60,M,3
1799,9,M,3
1600,1,M,3
3044,72,M,3
3499,51,M,3
1474,63,M,3
2026,64,M,3
1556,54,M,3
6075,19,M,3
1066,16,W,3
2275,1,M,3
5305,47,M,3
1329,53,M,3
3098,1,M,3
4349,74,M,3
2990,30,M,3
3800,30,M,3
3191,72,M,3
2076,18,M,3
1002,50,M,3
8381,14,M,3
1957,33,M,3
3569,1,M,3
10789,75,M,3
831,44,M,3
6083,6,W,3
1669,39,M,3
8268,59,M,3
1063,68,M,3
1532,54,M,3
3179,71,M,3
2906,49,M,3
1538,22,M,3
2640,1,M,3
2921,54,M,3
3431,64,M,3
3967,54,M,3
1173,11,M,3
7632,68,M,3
2339,63,M,3
1100,35,M,3
1484,70,M,3
2801,11,M,3
1113,8,M,3
770,7,M,3
2332,77,M,3
1463,32,M,3
3894,52,M,3
2091,1,M,3
1377,1,M,3
9241,74,M,3
1308,54,M,3
1370,52,M,3
3399,63,M,3
1374,53,M,3
2955,67,M,3
3446,6,AT,3
3339,1,M,3
1631,10,M,3
2869,68,M,3
2083,1,M,3
1823,3,M,3
2561,59,M,3
972,46,M,3
698,71,M,3
2294,46,M,3
2373,14,M,3
241,15,M,3
2483,1,M,3
569,76,M,3
1500,43,M,3
3232,37,M,3
618,1,M,3
1502,1,M,3
10857,50,M,3
692,69,M,3
3843,62,M,3
3158,71,M,3
3071,41,M,3
1586,1,M,3
3913,23,M,3
822,40,M,3
1155,43,M,3
2807,42,M,3
1751,53,M,3
3904,18,M,3
2252,1,M,3
826,44,M,3
1008,13,M,3
1558,32,M,3
2465,57,M,3
814,76,M,3
325,75,M,3
261,54,M,3
2240,36,M,3
2657,55,M,3
7636,40,M,3
3175,50,M,3
1812,31,M,3
10607,52,M,3
2999,66,M,3
921,10,M,3
2934,1,M,3
3394,23,M,3
1777,60,M,3
1003,28,M,3
4090,72,M,3
3249,74,M,3
472,8,M,3
6950,36,M,3
3271,8,M,3
3329,3,M,3
9677,8,M,3
342,64,M,3
536,14,M,3
350,47,M,3
2475,17,M,3
10063,4,W,3
581,26,M,3
2988,66,AT,3
3314,25,M,3
4949,33,M,3
713,58,M,3
11325,62,M,3
8628,2,AT,3
4493,61,AT,3
410,49,M,3
3776,1,M,3
1577,67,M,3
8784,1,M,3
1645,50,M,3
3454,32,M,3
2046,68,M,3
1492,24,M,3
3143,38,M,3
2709,2,M,3
1541,60,M,3
305,34,M,3
3690,67,AT,3
3766,29,AT,3
1745,53,M,3
1090,69,M,3
329,3,M,3
975,1,M,3
5317,28,M,3
6592,1,M,3
1060,6,M,3
473,73,M,3
1464,73,M,3
1819,55,W,3
2502,32,M,3
1888,6,M,3
6902,60,M,3
3877,59,M,3
2290,37,M,3
1330,68,M,3
9037,1,M,3
272,11,M,3
366,1,M,3
1226,1,M,3
2759,46,M,3
1176,19,M,3
1785,52,M,3
5912,45,M,3
199,70,M,3
778,68,M,3
3811,1,M,3
1855,34,M,3
224,15,M,3
281,1,M,3
9201,69,M,3
888,54,M,3
4715,8,M,3
3956,6,M,3
4375,39,M,3
2418,64,M,3
806,13,M,3
65,36,M,3
2279,2,W,3
1478,5,M,3
3228,29,M,3
221,19,M,3
3022,64,M,3
122,31,M,3
6265,5,M,3
1683,77,M,3
6440,1,M,3
926,36,M,3
2685,67,M,3
3557,72,M,3
1663,55,M,3
255,68,M,3
2193,44,M,3
9455,73,M,3
2130,46,M,3
714,23,M,3
3615,46,M,3
1324,42,M,3
431,18,M,3
11328,54,M,3
3626,51,M,3
1899,26,M,3
91,17,M,3
4753,1,M,3
9528,19,M,3
9333,36,M,3
2107,70,M,3
3224,55,M,3
829,59,M,3
511,14,M,3
3560,57,M,3
1555,34,M,3
2160,72,M,3
4383,73,M,3
2517,55,AT,3
3819,69,M,3
6157,34,M,3
1326,52,M,3
4286,43,M,3
3498,31,M,3
2258,3,M,3
3177,74,M,3
1638,6,W,3
3589,5,M,3
2967,38,M,3
3437,1,M,3
4102,60,M,3
2032,36,M,3
570,3,M,3
993,6,M,3
3884,1,M,3
3765,32,M,3
2385,60,M,3
63,22,M,3
1991,1,M,3
3291,45,M,3
3376,58,M,3
1260,5,M,3
1021,42,M,3
48,21,M,3
4069,38,M,3
3564,14,M,3
1320,58,M,3
530,54,M,3
508,74,M,3
341,28,M,3
3256,40,M,3
4033,57,M,3
5878,76,M,3
77,63,M,3
1546,15,M,3
2826,35,M,3
797,57,M,3
513,58,M,3
1549,21,M,3
3093,16,M,3
10905,32,M,3
2234,3,M,3
2285,36,M,3
3809,1,M,3
3517,26,M,3
2264,41,M,3
8688,66,M,3
546,8,M,3
3862,1,M,3
2898,54,M,3
3282,1,M,3
330,42,M,3
1242,74,AT,3
1393,1,M,3
2303,41,M,3
3708,64,M,3
209,37,M,3
8094,67,M,3
2601,70,M,3
7,60,M,3
1347,8,M,3
8523,54,M,3
2398,70,M,3
1712,44,M,3
1943,9,M,3
2090,40,M,3
2636,18,M,3
14,47,M,3
549,5,M,3
143,21,M,3
79,3,M,3
3799,74,M,3
1460,54,M,3
7745,2,M,3
1435,1,M,3
3507,9,M,3
712,72,M,3
10280,69,M,3
1754,52,M,3
805,10,M,3
3377,74,M,3
1296,50,M,3
2916,6,M,3
3018,34,M,3
249,28,M,3
3602,18,M,3
3856,45,M,3
2544,38,M,3
599,54,M,3
2590,47,M,3
2589,10,M,3
2545,1,M,3
1735,42,M,3
3312,30,M,3
2060,13,M,3
2115,8,M,3
24,74,M,3
1083,45,M,3
2286,70,M,3
7176,1,M,3
8225,50,M,3
664,1,M,3
5133,68,W,3
880,26,M,3
1482,38,M,3
3290,19,M,3
2963,31,M,3
1361,46,M,3
3430,9,M,3
11096,28,M,3
3090,1,M,3
5817,77,AT,3
1587,1,M,3
905,35,M,3
980,1,M,3
1218,1,M,3
561,11,M,3
4631,77,AT,3
1055,29,M,3
9153,9,M,3
1368,22,M,3
3452,63,M,3
3450,1,M,3
1557,66,M,3
1316,42,M,3
3893,42,M,3
2873,70,M,3
3962,54,M,3
2376,71,M,3
2995,51,M,3
3984,51,M,3
659,63,M,3
3137,39,M,3
505,64,M,3
1817,10,M,3
3125,37,M,3
2734,53,M,3
2386,12,M,3
3411,19,M,3
4794,72,M,3
2827,70,M,3
3024,1,M,3
1618,6,M,3
6510,74,M,3
7465,1,W,3
1362,1,M,3
3182,6,M,3
765,12,M,3
3412,31,M,3
2610,54,M,3
4454,63,M,3
595,20,M,3
1391,15,M,3
3438,35,M,3
1553,59,M,3
10645,2,M,3
2531,51,M,3
1081,64,M,3
2441,47,M,3
193,69,M,3
3390,12,W,3
3393,4,M,3
440,29,M,3
2356,34,W,3
333,73,M,3
1884,54,M,3
434,1,M,3
2875,19,M,3
2532,38,M,3
3029,42,M,3
2699,73,M,3
935,23,M,3
2777,62,M,3
1659,46,M,3
252,19,M,3
7045,51,M,3
3941,7,M,3
2761,1,M,3
7966,54,M,3
2408,26,M,3
592,23,M,3
1195,42,M,3
2261,1,W,3
8341,64,M,3
6706,38,M,3
2507,62,M,3
3387,25,W,3
3991,1,M,3
1056,1,W,3
2852,70,M,3
3043,1,M,3
10404,1,M,3
528,17,M,3
9424,54,M,3
3190,1,M,3
1390,69,M,3
1988,72,M,3
2362,16,M,3
2064,54,M,3
2689,70,M,2
9730,54,M,2
1387,67,M,2
2637,70,M,2
1221,45,M,2
1860,70,M,2
3540,18,M,2
263,64,W,2
4660,63,M,2
294,7,M,2
4354,38,M,2
3639,4,M,2
1677,69,M,2
2653,66,M,2
3870,38,M,2
17,1,M,2
537,34,M,2
10493,12,M,2
2964,72,M,2
752,23,M,2
6064,49,M,2
2981,46,M,2
3527,44,M,2
3005,42,AT,2
11244,33,M,2
3470,8,M,2
3110,48,M,2
2300,36,M,2
10148,34,M,2
1707,75,M,2
512,68,M,2
9031,47,M,2
3375,9,M,2
2571,61,M,2
3304,36,M,2
3908,13,M,2
9549,4,M,2
4534,63,M,2
872,27,M,2
2854,1,M,2
2696,1,M,2
1214,39,M,2
1262,29,M,2
8320,51,M,2
3910,10,M,2
364,1,M,2
480,23,M,2
2535,61,M,2
9179,28,M,2
2299,1,M,2
6138,54,M,2
1840,21,M,2
3471,63,M,2
1651,34,M,2
320,47,M,2
3961,52,M,2
3379,63,M,2
4052,36,W,2
3964,25,M,2
3681,70,M,2
2229,1,M,2
8742,70,M,2
52,16,M,2
1853,7,M,2
3861,2,M,2
3067,46,M,2
3659,54,M,2
1356,39,M,2
1656,47,M,2
2103,48,M,2
1854,32,M,2
910,1,M,2
3794,20,M,2
3546,55,M,2
605,65,M,2
3990,77,M,2
2021,69,M,2
11231,1,M,2
4266,54,M,2
2455,30,M,2
3633,18,M,2
4026,58,M,2
3620,14,M,2
4550,56,M,2
1616,22,M,2
1498,62,W,2
598,1,M,2
2262,13,M,2
2126,1,M,2
1418,35,M,2
2537,27,M,2
159,70,M,2
11141,1,W,2
2477,11,M,2
1182,8,M,2
130,54,M,2
828,1,M,2
2042,31,M,2
4358,5,M,2
3565,30,M,2
796,1,M,2
2381,1,M,2
1430,26,M,2
2085,25,M,2
3059,1,M,2
3959,1,W,2
1068,52,M,2
10915,25,W,2
729,14,M,2
1141,28,M,2
1264,1,M,2
351,50,M,2
424,12,M,2
1037,1,M,2
2656,1,M,2
5445,72,M,2
3188,24,M,2
3236,52,M,2
2766,31,M,2
1447,65,M,2
3331,16,M,2
4268,77,M,2
1524,6,M,2
4746,54,M,2
3337,58,AT,2
323,52,M,2
2016,1,M,2
226,70,M,2
5180,54,M,2
1619,38,M,2
2661,1,M,2
1818,54,M,2
2937,1,M,2
2194,54,M,2
1336,5,M,2
2325,55,M,2
292,49,M,2
2797,74,M,2
1736,74,M,2
2405,64,M,2
2415,16,M,2
3851,1,M,2
2782,1,M,2
195,70,M,2
2380,46,M,2
1928,70,M,2
3242,28,M,2
3541,70,M,2
3652,36,M,2
2024,20,M,2
919,62,M,2
1096,34,M,2
1215,65,M,2
6306,64,M,2
2089,29,W,2
850,25,M,2
1668,62,M,2
2224,46,AT,2
3574,72,M,2
6061,1,M,2
2270,14,M,2
214,22,M,2
3031,51,M,2
1746,1,M,2
64,64,M,2
3842,1,M,2
3971,75,M,2
405,55,M,2
600,46,M,2
1740,57,M,2
2672,59,M,2
114,60,M,2
2760,10,M,2
2597,31,M,2
2908,61,M,2
191,41,M,2
2354,7,M,2
3782,9,W,2
3328,1,M,2
3083,66,M,2
1199,50,M,2
10652,1,M,2
2690,66,M,2
2495,70,M,2
8505,70,M,2
304,4,M,2
8926,1,M,2
578,28,W,2
1363,11,M,2
1165,44,M,2
85,68,M,2
749,38,M,2
8026,36,M,2
3332,17,M,2
3739,1,M,2
1907,1,M,2
1976,26,M,2
3658,24,M,2
3581,66,M,2
1466,69,W,2
3176,26,M,2
1459,12,M,2
1321,60,M,2
2966,33,M,2
157,11,M,2
2158,38,M,2
2843,30,M,2
3266,14,M,2
2048,76,M,2
442,54,M,2
3885,51,M,2
1863,62,M,2
9167,56,M,2
2874,32,M,2
3695,30,M,2
10068,1,M,2
2725,52,M,2
2899,40,M,2
144,10,W,2
1933,35,M,2
1034,73,M,2
49,1,M,2
1594,15,M,2
1138,41,M,2
3544,33,M,2
1636,53,M,2
10812,16,M,2
2165,51,M,2
3460,16,M,2
4208,1,M,2
2954,1,M,2
843,6,M,2
2901,1,M,2
1734,37,M,2
2466,39,M,2
476,69,M,2
1407,19,AT,2
1598,15,M,2
2166,71,M,2
1259,72,M,2
927,69,M,2
2575,72,M,2
4467,17,W,2
1253,5,M,2
1281,8,M,2
1915,2,M,2
3716,1,M,2
1560,62,M,2
4725,73,M,2
1665,73,M,2
12,21,M,2
3398,43,M,2
4475,72,M,2
2586,57,M,2
189,76,M,2
3077,64,M,2
3634,21,M,2
3897,13,M,2
2055,37,M,2
3012,49,M,2
1035,73,M,2
1687,23,M,2
407,72,W,2
2744,70,W,2
3194,11,M,2
109,53,M,2
1198,70,M,2
3830,56,M,2
3692,70,M,2
3217,75,AT,2
453,75,M,2
2539,24,M,2
794,63,M,2
636,75,M,2
309,14,M,2
873,73,M,2
589,1,M,2
9484,5,M,2
3052,44,M,2
10134,22,M,2
3846,61,M,2
912,65,M,2
2080,74,M,2
2857,19,M,2
647,1,M,2
2952,65,M,2
240,72,M,2
1693,1,AT,2
2612,1,M,2
3104,1,M,2
1488,25,M,2
2451,54,M,2
10257,27,M,2
1024,19,M,2
2173,64,M,2
98,55,M,2
3119,33,M,2
1230,1,M,2
2594,19,AT,2
3773,10,M,2
3635,10,M,2
293,1,M,2
1178,41,M,2
3988,23,M,2
2816,74,M,2
722,38,AT,2
2184,6,M,2
10022,1,M,2
1385,53,M,2
3506,70,M,2
316,62,M,2
3711,3,M,2
1982,6,M,2
2071,35,M,2
2800,41,M,2
997,54,M,2
367,23,M,2
2141,21,M,2
2127,1,M,2
3214,67,M,2
250,56,M,2
3742,59,M,2
3577,74,M,2
2448,23,M,2
1130,1,M,2
2118,42,M,2
2005,16,M,2
475,3,M,2
6922,3,W,2
3122,74,M,2
282,69,M,2
3140,3,M,2
3790,1,W,2
5164,5,M,2
8149,64,AT,2
2900,20,M,2
383,38,M,2
1953,9,W,2
3344,70,M,2
139,38,W,2
1808,28,M,2
3299,11,W,2
1697,63,M,2
2392,1,M,2
8713,53,M,2
3403,63,M,2
1424,32,M,2
2366,68,M,2
2668,21,M,2
2698,49,M,2
3872,25,M,2
10343,8,M,2
2743,51,M,2
834,3,M,2
1956,63,M,2
4729,66,M,2
760,1,M,2
2324,1,M,2
7559,56,M,2
9208,29,M,2
3163,41,M,2
3732,21,M,2
1710,74,M,2
868,1,M,2
534,1,M,2
3662,4,M,2
11053,46,M,2
3172,77,M,2
3905,54,AT,2
464,43,M,2
1574,75,M,2
2891,42,M,2
2860,54,W,2
10679,1,M,2
5,15,M,2
4130,70,M,2
4527,9,M,2
3951,22,M,2
3700,1,M,2
2564,36,M,2
3202,8,M,2
879,9,M,2
2404,8,M,2
1537,54,M,2
3768,52,M,2
5944,27,M,2
9673,76,M,2
229,1,M,2
614,25,M,2
1724,48,M,2
1185,12,M,2
349,72,M,2
682,54,M,2
291,7,M,2
3211,72,M,2
3060,73,M,2
4471,4,W,2
2956,15,M,2
2019,64,M,2
1491,47,M,2
3496,42,M,2
1841,36,M,2
7180,7,W,2
5648,59,M,2
2509,43,M,2
2878,1,M,2
1015,1,M,2
1753,71,M,2
2372,1,M,2
6097,29,M,2
2720,2,W,2
2006,25,M,2
3953,1,M,2
2135,51,M,2
1551,72,M,2
1095,54,M,2
3703,74,M,2
3719,37,M,2
2057,1,M,2
2560,15,M,2
3986,19,M,2
4858,67,M,2
1354,31,M,2
3262,23,M,2
3100,65,M,2
1839,5,M,2
3996,1,M,2
622,24,M,2
2340,14,M,2
641,40,M,2
3461,8,M,2
672,53,M,2
8645,60,M,2
438,37,M,2
2443,46,M,2
4309,74,W,2
3075,71,M,2
2200,1,M,2
3245,45,M,2
2806,53,M,2
556,12,M,2
4301,1,M,2
4156,42,M,2
1921,42,M,2
2939,5,M,2
3665,28,M,2
3524,66,M,2
5196,13,W,2
2883,77,M,2
1346,74,M,2
1514,7,M,2
3154,1,M,2
2081,36,M,2
1255,68,M,2
2208,7,M,2
1284,55,M,2
8153,9,M,2
7721,13,M,2
3889,16,M,2
3085,66,M,2
768,26,M,2
8919,62,M,2
185,32,M,2
4150,65,M,2
10774,46,M,2
2728,52,W,2
1339,76,M,2
1929,1,M,2
3433,73,M,2
2337,65,M,2
3,5,M,2
2093,64,M,2
3906,52,M,2
3529,12,M,2
864,72,M,2
4336,2,M,2
1647,1,M,2
2169,57,M,2
258,64,M,2
1110,54,M,2
105,21,M,2
2992,43,M,2
11317,50,M,2
1681,68,M,2
3428,27,M,2
679,22,M,2
10644,16,M,2
2182,22,M,2
9560,1,M,2
3985,1,M,2
3833,77,M,2
705,35,M,2
2447,38,M,2
2452,1,M,2
469,72,M,2
483,70,M,2
2678,1,M,2
2183,54,M,2
7052,55,AT,2
680,17,M,2
284,54,M,2
1027,68,M,2
1995,54,M,2
211,28,M,2
1432,27,M,2
2369,49,M,2
3867,1,M,2
1890,1,W,2
2204,9,M,2
970,18,M,2
5290,34,M,2
2316,1,M,2
611,46,M,2
1794,74,M,2
801,16,M,2
3057,9,M,2
2196,11,M,2
2646,6,M,2
2722,69,M,2
2679,67,M,2
2587,1,M,2
3346,1,M,2
1454,46,M,2
2197,46,M,2
1776,36,M,2
547,24,M,2
5758,44,M,2
3185,45,M,2
1950,70,M,2
811,14,W,2
3381,68,M,2
1522,48,M,2
41,72,M,2
4533,68,M,2
3343,1,M,2
3686,77,M,2
2927,37,M,2
4091,9,M,2
6602,74,M,2
2558,46,M,2
3208,29,M,2
1389,34,M,2
1033,32,M,2
2449,23,M,2
2000,5,M,2
3724,16,M,2
3281,1,M,2
326,61,M,2
307,26,M,2
1951,23,M,2
4445,47,M,2
2338,59,M,2
1319,56,AT,2
311,50,M,2
3293,1,M,2
1648,40,M,2
38,19,W,2
1434,70,M,2
7437,19,W,2
4784,46,M,2
2644,1,M,2
785,21,W,2
2776,23,M,2
5572,15,M,2
3046,74,M,2
2138,75,M,2
1662,1,M,2
386,1,M,2
591,1,M,2
792,3,M,2
1043,1,M,2
9433,59,M,2
509,36,M,2
1747,30,M,2
2073,59,M,2
3097,66,M,2
3062,17,M,2
1355,1,M,2
1881,60,M,2
2595,1,M,2
13,76,M,2
996,47,M,2
37,20,M,2
2829,66,M,2
529,39,M,2
1857,37,M,2
9140,32,M,2
2485,41,M,2
2607,1,M,2
653,27,M,2
10799,76,M,2
1567,10,M,2
1845,47,M,2
1181,69,M,2
3070,56,M,2
645,70,M,2
1795,53,M,2
2442,14,M,2
2845,62,M,2
8639,46,M,2
4003,25,M,2
3537,45,M,2
2394,62,M,2
859,13,M,2
3798,15,M,2
2317,68,M,2
3828,44,M,2
2422,27,M,2
3556,58,M,2
1154,5,W,2
3901,12,M,2
3950,48,M,2
2142,42,M,2
2492,73,M,2
45,64,M,2
2172,1,M,2
909,30,M,2
10243,44,M,2
1026,20,M,2
3444,53,W,2
1764,68,M,2
4158,27,M,2
585,4,M,2
5698,1,M,2
178,59,M,2
2079,55,M,2
2480,35,M,2
2444,76,M,2
3516,36,W,2
1303,23,M,2
783,1,M,2
1729,53,M,2
1790,70,M,2
2351,74,M,2
2997,40,M,2
10650,76,M,2
2684,7,M,2
2459,55,M,2
1240,1,M,2
1783,70,M,2
7156,71,M,2
1085,42,M,2
677,70,M,2
6505,7,M,2
402,68,M,2
9156,18,M,2
3987,25,M,2
3852,20,M,2
384,24,W,2
1946,46,M,2
3603,3,M,2
1872,61,M,2
3671,21,M,2
735,70,M,2
3274,76,M,2
5870,75,M,2
5283,15,M,2
1438,23,W,2
328,1,M,2
118,68,M,2
387,72,M,2
3300,71,M,2
3657,62,M,2
823,71,M,2
1876,1,M,2
2765,69,M,2
3463,38,M,2
3103,1,AT,2
1101,4,M,2
179,1,W,2
3610,1,M,2
1814,17,M,2
1718,71,M,2
16,12,M,2
4616,1,M,2
3757,64,M,2
2942,44,M,2
89,68,M,2
3106,12,W,2
2312,65,M,2
177,1,M,2
4128,64,M,2
2846,1,M,2
1443,54,M,2
1992,48,M,2
755,38,M,2
7274,11,M,2
3383,29,M,2
2461,1,M,2
3916,8,M,2
2745,60,M,2
10152,34,M,2
2007,45,M,2
1064,70,M,2
2370,51,M,2
1379,47,M,2
1313,45,M,2
129,74,M,2
6866,14,M,2
4132,36,M,2
2136,75,M,2
2036,70,M,2
3401,38,W,2
1596,70,M,2
4116,6,M,2
3342,59,M,2
2715,42,M,2
4143,55,M,2
2133,11,M,2
2069,72,M,2
205,1,M,2
1150,29,M,2
1608,26,M,2
1494,1,M,2
2272,48,M,2
2634,45,M,2
745,43,M,2
3813,1,M,2
1342,9,M,2
121,55,M,2
1727,9,M,2
2097,46,M,2
133,64,W,2
2897,51,M,2
5708,64,W,2
7049,69,M,2
1279,28,M,2
502,1,M,2
1506,51,M,2
2231,2,M,2
966,15,M,2
1968,16,W,2
2879,15,M,2
3023,35,M,2
3561,33,M,2
1807,21,M,2
11327,7,M,2
2053,5,M,2
550,24,M,2
3324,3,M,2
1061,44,M,2
2215,48,M,2
961,1,M,2
2579,24,M,2
3919,34,M,2
3875,44,M,2
2311,28,M,2
2556,46,M,2
1615,1,M,2
2910,68,M,2
2756,24,M,2
1572,72,M,2
3857,54,M,2
156,64,M,2
3922,68,M,2
1209,23,M,2
2371,15,W,2
852,57,M,2
2152,22,M,2
398,69,M,2
2174,18,M,2
3705,20,M,2
1172,6,M,2
876,4,M,2
2413,33,M,2
3963,9,M,2
643,64,M,2
1340,52,M,2
2703,61,M,2
671,60,M,2
782,42,M,2
2784,40,M,2
1703,72,M,2
3598,76,M,2
639,1,M,2
3325,11,M,2
10613,55,M,2
606,75,M,2
9227,51,M,2
1723,70,M,2
3404,33,M,2
1657,12,M,2
3395,16,M,2
2296,29,M,2
644,4,M,2
2402,18,M,2
2391,2,M,2
1140,49,M,2
952,41,M,2
696,54,M,2
2998,21,M,2
867,60,M,2
1208,4,M,2
3423,11,M,2
2831,1,M,2
2211,61,AT,2
3360,71,M,2
1245,68,M,2
1348,55,M,2
2920,73,M,2
566,8,M,2
2658,27,M,2
2721,74,M,2
1833,54,M,2
2221,58,M,2
149,43,M,2
3082,33,M,2
3156,1,AT,2
2438,71,M,2
2693,17,M,2
1866,4,M,2
3365,11,M,2
3382,23,W,2
2125,43,W,2
3396,1,M,2
3105,37,M,2
2162,50,M,2
1125,1,W,2
2979,10,M,2
2850,57,M,2
2832,12,M,2
3102,33,M,2
295,66,M,2
1523,52,AT,2
215,31,M,2
421,75,M,2
3715,74,M,2
934,9,M,2
3333,44,M,2
1798,46,M,2
10005,64,M,2
4386,51,W,2
1868,16,W,2
232,45,M,2
298,35,M,2
1717,67,M,2
1960,31,M,2
1049,18,M,2
2918,15,AT,2
4140,28,M,2
21,54,M,2
1650,39,M,2
800,11,M,2
3415,75,M,2
3722,76,M,2
736,75,M,2
2787,1,M,2
673,31,M,2
3406,53,M,2
2796,5,W,2
2775,30,M,2
276,38,M,2
315,45,M,2
1072,65,M,2
1156,59,M,2
3836,68,M,2
3013,73,M,2
3033,69,M,2
3174,65,M,2
134,34,M,2
1229,46,M,2
3209,45,M,2
2820,36,M,2
938,70,M,2
3501,36,M,2
3616,50,M,2
3911,32,M,2
3992,43,M,2
579,1,M,2
2892,64,M,2
1186,64,M,2
2440,19,M,2
2791,25,M,2
3169,19,M,2
2049,67,M,2
758,51,M,2
1177,27,M,2
246,65,M,2
1171,18,M,2
3187,59,M,2
3385,1,M,2
703,54,M,2
1318,56,M,2
889,43,M,2
4332,74,M,2
564,5,M,2
3934,6,M,2
1983,54,M,2
727,35,M,2
3048,74,W,2
3025,25,M,2
906,59,M,2
845,14,M,2
124,55,M,2
3958,59,M,2
777,30,M,2
1573,63,M,2
3276,1,M,2
