account_id,credit count,credit balance mean,credit balance min,credit balance max,credit amount mean,credit amount min,credit amount max,credit amount std,withdrawal count,withdrawal balance mean,withdrawal balance min,withdrawal balance max,withdrawal amount mean,withdrawal amount min,withdrawal amount max,withdrawal amount std,OPERATION A amount mean,OPERATION A count,OPERATION B amount mean,OPERATION B count,OPERATION C amount mean,OPERATION C count,OPERATION D amount mean,OPERATION D count,OPERATION E amount mean,OPERATION E count,OPERATION F amount mean,OPERATION F count
2540,71,30934.0,500.0,75851.0,2396.0,7.0,47371.0,6797.0,52.0,31145.0,20350.0,58574.0,2648.0,15.0,24700.0,4490.0,3351.0,50,0.0,0.0,2648.0,52.0,0.0,0.0,0.0,0.0,124.0,21.0
1561,43,29841.0,600.0,47284.0,2672.0,16.0,5327.0,2626.0,72.0,33049.0,21742.0,47233.0,968.0,15.0,5800.0,1136.0,600.0,1,5327.0,21.0,976.0,39.0,959.0,33.0,0.0,0.0,116.0,21.0
248,43,48545.0,700.0,74703.0,13391.0,74.0,37274.0,14095.0,51.0,37734.0,20420.0,66282.0,10570.0,15.0,29700.0,10132.0,700.0,1,27216.0,21.0,10570.0,51.0,0.0,0.0,0.0,0.0,171.0,21.0
231,43,15552.0,900.0,21135.0,1568.0,11.0,3110.0,1530.0,54.0,16479.0,13745.0,19062.0,943.0,15.0,2700.0,921.0,900.0,1,3110.0,21.0,424.0,37.0,2073.0,17.0,0.0,0.0,57.0,21.0
2203,43,23744.0,800.0,34248.0,3327.0,25.0,6686.0,3323.0,67.0,23393.0,16432.0,31928.0,1857.0,15.0,6800.0,1585.0,800.0,1,6686.0,21.0,1700.0,50.0,2320.0,17.0,0.0,0.0,88.0,21.0
6910,37,43744.0,200.0,111542.0,9902.0,3.0,46685.0,14631.0,31.0,40272.0,-1239.0,82788.0,10688.0,15.0,36200.0,11079.0,16547.0,22,0.0,0.0,11021.0,30.0,0.0,0.0,700.0,1.0,156.0,15.0
1479,54,26179.0,700.0,34755.0,1820.0,14.0,9600.0,1829.0,60.0,27559.0,21918.0,33080.0,1156.0,15.0,4100.0,1064.0,2325.0,12,3244.0,21.0,759.0,43.0,2162.0,17.0,0.0,0.0,107.0,21.0
2839,44,46598.0,800.0,73396.0,10662.0,69.0,30044.0,11251.0,121.0,43667.0,28182.0,68836.0,3523.0,15.0,20500.0,4396.0,20225.0,23,0.0,0.0,5198.0,54.0,2174.0,67.0,0.0,0.0,190.0,21.0
1986,45,30624.0,1100.0,50131.0,6486.0,34.0,18504.0,6867.0,71.0,25943.0,13473.0,50116.0,3765.0,15.0,15900.0,3221.0,12051.0,24,0.0,0.0,3275.0,55.0,5451.0,16.0,0.0,0.0,125.0,21.0
3147,46,37073.0,300.0,52110.0,6639.0,36.0,18993.0,6996.0,119.0,36821.0,22102.0,52077.0,2249.0,15.0,14200.0,3215.0,12093.0,25,0.0,0.0,2589.0,52.0,1986.0,67.0,0.0,0.0,145.0,21.0
842,43,17198.0,700.0,25376.0,2448.0,16.0,4918.0,2444.0,53.0,16605.0,11007.0,22098.0,1777.0,15.0,6200.0,1580.0,700.0,1,4918.0,21.0,1069.0,36.0,3278.0,17.0,0.0,0.0,61.0,21.0
1821,43,42631.0,500.0,64090.0,10993.0,61.0,30572.0,11552.0,65.0,35110.0,17837.0,54933.0,6803.0,15.0,20300.0,5613.0,21330.0,22,0.0,0.0,5888.0,48.0,9385.0,17.0,0.0,0.0,163.0,21.0
1590,48,33808.0,500.0,48389.0,5850.0,38.0,17280.0,6310.0,114.0,31987.0,18687.0,47838.0,2140.0,15.0,19360.0,3013.0,10295.0,27,0.0,0.0,2432.0,48.0,1927.0,66.0,0.0,0.0,135.0,21.0
206,55,28702.0,1100.0,42635.0,2525.0,16.0,10600.0,2462.0,54.0,28045.0,17017.0,41184.0,1832.0,15.0,5640.0,1470.0,4012.0,34,0.0,0.0,1382.0,38.0,2902.0,16.0,0.0,0.0,117.0,21.0
3109,51,34286.0,1000.0,61034.0,7951.0,50.0,23106.0,8131.0,57.0,29003.0,-1000.0,57134.0,6373.0,2.0,29100.0,6852.0,5800.0,11,16944.0,20.0,6373.0,57.0,0.0,0.0,0.0,0.0,141.0,20.0
1228,43,27108.0,400.0,42975.0,2548.0,14.0,5096.0,2519.0,52.0,28991.0,20448.0,39859.0,1355.0,15.0,4300.0,1179.0,400.0,1,5096.0,21.0,1077.0,36.0,1980.0,16.0,0.0,0.0,103.0,21.0
893,42,66335.0,900.0,96126.0,11807.0,69.0,33195.0,12492.0,51.0,62477.0,37151.0,94098.0,7879.0,15.0,37600.0,9053.0,22298.0,22,0.0,0.0,7879.0,51.0,0.0,0.0,0.0,0.0,268.0,20.0
2750,48,27815.0,500.0,40433.0,3359.0,35.0,9564.0,3434.0,77.0,27896.0,17354.0,38204.0,1683.0,15.0,5700.0,1278.0,5678.0,28,0.0,0.0,1465.0,45.0,1990.0,32.0,0.0,0.0,112.0,20.0
3702,46,42622.0,800.0,76297.0,8172.0,50.0,24508.0,9014.0,60.0,38534.0,15548.0,66905.0,5150.0,15.0,19360.0,4656.0,14337.0,26,0.0,0.0,3514.0,44.0,9650.0,16.0,0.0,0.0,158.0,20.0
3729,37,17778.0,300.0,25418.0,2424.0,59.0,4412.0,2187.0,47.0,17439.0,14322.0,22477.0,1585.0,15.0,3760.0,1343.0,300.0,1,4412.0,20.0,885.0,31.0,2941.0,16.0,0.0,0.0,71.0,16.0
1046,50,28988.0,700.0,45222.0,5386.0,44.0,16654.0,5939.0,62.0,26481.0,14010.0,37823.0,3828.0,15.0,16000.0,3478.0,8906.0,30,0.0,0.0,2586.0,46.0,7399.0,16.0,0.0,0.0,108.0,20.0
1309,41,70365.0,1000.0,108927.0,21357.0,78.0,59296.0,22566.0,71.0,55327.0,22631.0,99092.0,10998.0,15.0,48500.0,10971.0,1000.0,1,43484.0,20.0,11230.0,55.0,10199.0,16.0,0.0,0.0,248.0,20.0
1315,46,32393.0,900.0,47098.0,4871.0,36.0,14112.0,5144.0,95.0,31581.0,20156.0,42498.0,2011.0,15.0,7800.0,1804.0,8522.0,26,0.0,0.0,1930.0,47.0,2091.0,48.0,0.0,0.0,123.0,20.0
3321,73,34846.0,1100.0,75527.0,2488.0,41.0,43669.0,6746.0,48.0,32591.0,12183.0,59524.0,2981.0,15.0,22000.0,5391.0,3437.0,52,0.0,0.0,2981.0,48.0,0.0,0.0,0.0,0.0,140.0,21.0
3231,38,22843.0,800.0,29974.0,2999.0,48.0,5575.0,2755.0,52.0,22447.0,10933.0,27376.0,1774.0,15.0,9600.0,1752.0,800.0,1,5575.0,20.0,1425.0,37.0,2636.0,15.0,0.0,0.0,97.0,17.0
3823,22,28445.0,1000.0,61108.0,4606.0,83.0,43708.0,10386.0,13.0,24293.0,11320.0,43908.0,6908.0,100.0,20000.0,5967.0,12367.0,8,0.0,0.0,6908.0,13.0,0.0,0.0,0.0,0.0,171.0,14.0
2726,42,50533.0,200.0,77308.0,12051.0,41.0,34083.0,12893.0,69.0,46585.0,31404.0,72011.0,6729.0,15.0,24300.0,6917.0,22845.0,22,0.0,0.0,7162.0,53.0,5297.0,16.0,0.0,0.0,177.0,20.0
1038,37,15224.0,400.0,20524.0,1779.0,37.0,3221.0,1586.0,65.0,15621.0,12846.0,20382.0,734.0,15.0,4590.0,955.0,400.0,1,3221.0,20.0,405.0,33.0,1074.0,32.0,0.0,0.0,63.0,16.0
819,42,45328.0,600.0,68644.0,10219.0,30.0,28862.0,10904.0,48.0,39382.0,19795.0,65308.0,8087.0,15.0,23200.0,8852.0,19368.0,22,0.0,0.0,8361.0,46.0,0.0,0.0,1800.0,2.0,155.0,20.0
455,44,28773.0,500.0,45767.0,6548.0,20.0,18764.0,6924.0,56.0,23939.0,8889.0,42800.0,4381.0,15.0,12300.0,3829.0,11912.0,24,0.0,0.0,2933.0,41.0,8339.0,15.0,0.0,0.0,111.0,20.0
3930,42,32384.0,800.0,60870.0,10190.0,21.0,28833.0,10911.0,62.0,23394.0,4096.0,41481.0,6572.0,15.0,22000.0,5586.0,19345.0,22,0.0,0.0,5765.0,47.0,9101.0,15.0,0.0,0.0,119.0,20.0
267,37,18866.0,500.0,26557.0,2666.0,59.0,4847.0,2399.0,50.0,18554.0,12940.0,23483.0,1523.0,15.0,3840.0,1371.0,500.0,1,4847.0,20.0,793.0,34.0,3074.0,16.0,0.0,0.0,76.0,16.0
922,54,26197.0,400.0,34446.0,2566.0,11.0,12100.0,2780.0,87.0,25341.0,11590.0,33548.0,1260.0,15.0,7360.0,1412.0,4014.0,34,0.0,0.0,1625.0,41.0,934.0,46.0,0.0,0.0,105.0,20.0
3735,60,70209.0,300.0,141990.0,19154.0,7.0,49533.0,18292.0,96.0,52854.0,15256.0,103804.0,11231.0,15.0,56600.0,13587.0,28617.0,40,0.0,0.0,15497.0,62.0,3738.0,28.0,2117.0,6.0,228.0,20.0
3449,53,33082.0,1000.0,72379.0,2112.0,9.0,43659.0,6359.0,44.0,36133.0,24650.0,72365.0,1683.0,15.0,17900.0,3101.0,3310.0,33,0.0,0.0,1683.0,44.0,0.0,0.0,0.0,0.0,135.0,20.0
404,43,59933.0,300.0,94744.0,16923.0,14.0,48572.0,18230.0,85.0,45984.0,18863.0,75099.0,7728.0,15.0,33700.0,9026.0,3667.0,3,35619.0,20.0,11025.0,52.0,2506.0,30.0,2800.0,3.0,215.0,20.0
2547,41,61601.0,800.0,90350.0,13338.0,12.0,36915.0,14008.0,63.0,55142.0,23210.0,86830.0,7615.0,15.0,23700.0,7939.0,25820.0,21,0.0,0.0,8279.0,48.0,5492.0,15.0,0.0,0.0,233.0,20.0
2751,47,34146.0,600.0,48803.0,3614.0,8.0,9882.0,3569.0,76.0,35744.0,25829.0,45846.0,1765.0,15.0,5700.0,1420.0,6190.0,27,0.0,0.0,1673.0,44.0,1892.0,32.0,0.0,0.0,136.0,20.0
2331,37,15062.0,300.0,20855.0,1718.0,38.0,3113.0,1535.0,59.0,15504.0,12618.0,19447.0,760.0,15.0,3480.0,658.0,300.0,1,3113.0,20.0,432.0,27.0,1038.0,32.0,0.0,0.0,62.0,16.0
1248,37,24581.0,600.0,33971.0,3505.0,40.0,6372.0,3154.0,51.0,23692.0,14501.0,30775.0,1990.0,15.0,8900.0,1808.0,600.0,1,6372.0,20.0,1496.0,36.0,3176.0,15.0,0.0,0.0,102.0,16.0
1010,55,61100.0,800.0,125769.0,15911.0,2.0,47162.0,15356.0,80.0,49498.0,16077.0,89969.0,10323.0,15.0,59300.0,12116.0,24887.0,35,0.0,0.0,10323.0,80.0,0.0,0.0,0.0,0.0,202.0,20.0
54,41,15293.0,1000.0,21632.0,1721.0,12.0,3421.0,1686.0,48.0,15981.0,10988.0,19352.0,1160.0,15.0,8070.0,1409.0,1000.0,1,3421.0,20.0,600.0,32.0,2280.0,16.0,0.0,0.0,57.0,20.0
2364,41,24463.0,1100.0,35388.0,2950.0,18.0,5899.0,2918.0,59.0,24341.0,13437.0,31522.0,1591.0,15.0,6100.0,1540.0,1100.0,1,5899.0,20.0,1441.0,44.0,2033.0,15.0,0.0,0.0,93.0,20.0
1280,41,21073.0,600.0,29456.0,2551.0,18.0,5122.0,2541.0,50.0,21853.0,13593.0,28306.0,1650.0,15.0,8300.0,1654.0,600.0,1,5122.0,20.0,1289.0,35.0,2491.0,15.0,0.0,0.0,78.0,20.0
3936,48,30888.0,800.0,38727.0,2052.0,11.0,11300.0,2240.0,88.0,32322.0,26834.0,37517.0,810.0,15.0,4700.0,1001.0,2925.0,8,3628.0,20.0,815.0,43.0,806.0,45.0,0.0,0.0,127.0,20.0
2931,41,18375.0,500.0,25015.0,2155.0,13.0,4326.0,2146.0,48.0,18761.0,13541.0,24201.0,1442.0,15.0,3840.0,1262.0,500.0,1,4326.0,20.0,787.0,33.0,2884.0,15.0,0.0,0.0,68.0,20.0
5194,51,49684.0,8104.0,131896.0,14727.0,25.0,48125.0,16128.0,85.0,36477.0,-1066.0,96377.0,8742.0,3.0,40400.0,10426.0,24137.0,31,0.0,0.0,8742.0,85.0,0.0,0.0,0.0,0.0,142.0,20.0
3464,47,27736.0,800.0,38269.0,3947.0,29.0,11283.0,4096.0,76.0,27781.0,18812.0,36417.0,2110.0,15.0,7900.0,1652.0,6785.0,27,0.0,0.0,1952.0,44.0,2327.0,32.0,0.0,0.0,116.0,20.0
454,50,28891.0,700.0,44400.0,4274.0,15.0,12796.0,4472.0,57.0,27381.0,12716.0,39240.0,3155.0,15.0,14080.0,2880.0,6824.0,31,0.0,0.0,2251.0,42.0,5687.0,15.0,0.0,0.0,114.0,19.0
3940,45,46006.0,700.0,76037.0,9283.0,58.0,26842.0,9838.0,58.0,39831.0,21350.0,61295.0,6475.0,30.0,24161.0,6564.0,4080.0,5,19684.0,20.0,6576.0,57.0,0.0,0.0,700.0,1.0,183.0,20.0
4538,21,24965.0,300.0,31704.0,1929.0,4.0,14000.0,3158.0,5.0,26303.0,23954.0,28004.0,1760.0,300.0,2800.0,979.0,2843.0,14,0.0,0.0,1760.0,5.0,0.0,0.0,0.0,0.0,101.0,7.0
533,46,21863.0,400.0,39208.0,3991.0,24.0,11716.0,4309.0,75.0,17777.0,8396.0,39194.0,2291.0,15.0,11700.0,1986.0,6990.0,26,0.0,0.0,2236.0,45.0,2373.0,30.0,0.0,0.0,91.0,20.0
463,41,59581.0,700.0,80344.0,12362.0,63.0,34185.0,12962.0,66.0,49494.0,22453.0,73808.0,6786.0,15.0,22700.0,6631.0,23909.0,21,0.0,0.0,6903.0,51.0,6385.0,15.0,0.0,0.0,239.0,20.0
1183,49,27778.0,700.0,37093.0,2602.0,61.0,10900.0,2607.0,63.0,28820.0,20049.0,36047.0,1503.0,15.0,5040.0,1231.0,4178.0,30,0.0,0.0,1538.0,33.0,1464.0,30.0,0.0,0.0,115.0,19.0
4105,71,32654.0,800.0,79995.0,2781.0,8.0,48207.0,7937.0,51.0,31092.0,14887.0,78823.0,3488.0,15.0,28800.0,6154.0,3820.0,51,0.0,0.0,3488.0,51.0,0.0,0.0,0.0,0.0,133.0,20.0
2323,42,56684.0,300.0,78096.0,11895.0,64.0,33584.0,12683.0,69.0,48789.0,24464.0,75496.0,6432.0,15.0,24000.0,6502.0,22494.0,22,0.0,0.0,6428.0,54.0,6446.0,15.0,0.0,0.0,236.0,20.0
2525,52,27156.0,500.0,39530.0,4124.0,24.0,12009.0,4171.0,68.0,24355.0,12522.0,34118.0,2722.0,15.0,15840.0,2785.0,6632.0,32,0.0,0.0,2765.0,38.0,2668.0,30.0,0.0,0.0,110.0,20.0
285,42,61152.0,600.0,86906.0,10496.0,60.0,29620.0,11180.0,49.0,56557.0,39701.0,85306.0,7644.0,15.0,28160.0,7977.0,19811.0,22,0.0,0.0,7644.0,49.0,0.0,0.0,0.0,0.0,249.0,20.0
746,35,24243.0,500.0,31748.0,2869.0,56.0,5178.0,2554.0,48.0,24246.0,20660.0,28920.0,1646.0,15.0,4300.0,1481.0,500.0,1,5178.0,19.0,825.0,33.0,3452.0,15.0,0.0,0.0,101.0,15.0
2919,43,31766.0,200.0,51633.0,7328.0,38.0,20944.0,7842.0,65.0,25190.0,9809.0,51619.0,4544.0,15.0,15000.0,3818.0,13586.0,23,0.0,0.0,3707.0,50.0,7331.0,15.0,0.0,0.0,131.0,20.0
1741,35,20241.0,1100.0,29074.0,2664.0,63.0,4785.0,2351.0,44.0,20346.0,13322.0,26708.0,1518.0,15.0,9250.0,1609.0,1100.0,1,4785.0,19.0,1079.0,29.0,2366.0,15.0,0.0,0.0,82.0,15.0
3845,40,42761.0,500.0,71734.0,12987.0,72.0,36813.0,14060.0,64.0,33651.0,12970.0,58492.0,7342.0,15.0,29300.0,7322.0,24604.0,21,0.0,0.0,6876.0,49.0,8866.0,15.0,0.0,0.0,148.0,19.0
256,39,60712.0,1100.0,76527.0,10359.0,74.0,28440.0,10815.0,47.0,54634.0,25440.0,76513.0,7117.0,15.0,24900.0,8040.0,19963.0,20,0.0,0.0,7117.0,47.0,0.0,0.0,0.0,0.0,250.0,19.0
4014,59,67372.0,-2804.0,127777.0,15863.0,26.0,46739.0,15415.0,61.0,49864.0,-2865.0,111877.0,14763.0,7.0,64100.0,15899.0,23888.0,39,0.0,0.0,14763.0,61.0,0.0,0.0,0.0,0.0,214.0,20.0
2935,35,14984.0,200.0,21055.0,1743.0,40.0,3150.0,1556.0,46.0,15002.0,12357.0,18955.0,918.0,15.0,2100.0,906.0,200.0,1,3150.0,19.0,346.0,31.0,2100.0,15.0,0.0,0.0,63.0,15.0
2178,39,45818.0,1100.0,72318.0,12358.0,66.0,34132.0,13051.0,68.0,38711.0,18454.0,65705.0,6137.0,15.0,23360.0,5782.0,23948.0,20,0.0,0.0,5622.0,53.0,7959.0,15.0,0.0,0.0,158.0,19.0
1720,7,15600.0,300.0,22400.0,3200.0,300.0,10400.0,3556.0,9.0,16644.0,11400.0,19700.0,1222.0,100.0,3300.0,1246.0,3200.0,7,0.0,0.0,1222.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
733,52,63947.0,700.0,132780.0,16271.0,22.0,49440.0,17372.0,67.0,48944.0,7920.0,95773.0,11605.0,30.0,60700.0,12800.0,26311.0,32,0.0,0.0,11605.0,67.0,0.0,0.0,0.0,0.0,205.0,20.0
875,36,26885.0,300.0,38500.0,3543.0,58.0,6607.0,3285.0,48.0,26759.0,20201.0,34663.0,2044.0,15.0,6000.0,1747.0,300.0,1,6607.0,19.0,1229.0,33.0,3837.0,15.0,0.0,0.0,108.0,16.0
3251,35,17206.0,600.0,24129.0,1694.0,33.0,3032.0,1482.0,43.0,18066.0,13439.0,23329.0,924.0,15.0,2021.0,890.0,600.0,1,3032.0,19.0,336.0,28.0,2021.0,15.0,0.0,0.0,72.0,15.0
2521,39,54193.0,1000.0,83633.0,13067.0,58.0,36063.0,13780.0,63.0,47068.0,31856.0,77305.0,7204.0,15.0,26100.0,7637.0,25294.0,20,0.0,0.0,7547.0,49.0,6002.0,14.0,0.0,0.0,196.0,19.0
57,39,46217.0,700.0,74238.0,11570.0,44.0,31962.0,12223.0,70.0,43789.0,23638.0,70131.0,5942.0,15.0,22700.0,6644.0,22408.0,20,0.0,0.0,6442.0,55.0,4107.0,15.0,0.0,0.0,160.0,19.0
4589,44,25638.0,400.0,37165.0,2736.0,26.0,11100.0,2978.0,45.0,24654.0,13457.0,31187.0,2204.0,15.0,8800.0,2312.0,4738.0,25,0.0,0.0,2204.0,45.0,0.0,0.0,0.0,0.0,101.0,19.0
490,35,14863.0,500.0,20057.0,1703.0,43.0,3063.0,1505.0,45.0,15017.0,12670.0,18015.0,1016.0,15.0,2800.0,952.0,500.0,1,3063.0,19.0,503.0,30.0,2042.0,15.0,0.0,0.0,61.0,15.0
3386,64,66441.0,-2067.0,135319.0,16673.0,41.0,49157.0,15665.0,74.0,50344.0,-2167.0,110319.0,13752.0,4.0,57300.0,12824.0,23620.0,45,0.0,0.0,13752.0,74.0,0.0,0.0,0.0,0.0,218.0,19.0
8998,43,53533.0,1100.0,111157.0,11211.0,6.0,49236.0,14951.0,33.0,38918.0,9989.0,92948.0,11792.0,15.0,40700.0,13292.0,22793.0,21,0.0,0.0,11792.0,33.0,0.0,0.0,0.0,0.0,156.0,22.0
2969,13,21408.0,300.0,31100.0,2838.0,300.0,11000.0,2900.0,6.0,26033.0,21300.0,30000.0,1150.0,300.0,3700.0,1272.0,2838.0,13,0.0,0.0,1150.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1530,35,23222.0,900.0,32114.0,3078.0,60.0,5550.0,2736.0,48.0,22539.0,12937.0,28414.0,1936.0,15.0,4400.0,1716.0,900.0,1,5550.0,19.0,1134.0,33.0,3700.0,15.0,0.0,0.0,93.0,15.0
1642,37,19070.0,1000.0,29164.0,3365.0,19.0,6432.0,3198.0,52.0,17356.0,9956.0,22647.0,1968.0,15.0,7000.0,1739.0,1000.0,1,6432.0,19.0,1368.0,38.0,3597.0,14.0,0.0,0.0,76.0,17.0
3186,39,44373.0,700.0,65641.0,11316.0,15.0,31250.0,11947.0,67.0,37029.0,19824.0,63564.0,6008.0,15.0,20800.0,5684.0,21910.0,20,0.0,0.0,5625.0,53.0,7456.0,14.0,0.0,0.0,164.0,19.0
3624,49,52551.0,800.0,125523.0,15258.0,32.0,47928.0,17600.0,61.0,40780.0,7739.0,92090.0,11869.0,30.0,46200.0,11827.0,24808.0,30,0.0,0.0,11841.0,46.0,11953.0,15.0,0.0,0.0,179.0,19.0
1059,35,13860.0,1100.0,17862.0,1804.0,46.0,3220.0,1576.0,63.0,13919.0,10347.0,17183.0,801.0,15.0,4200.0,899.0,1100.0,1,3220.0,19.0,555.0,33.0,1073.0,30.0,0.0,0.0,56.0,15.0
2559,41,31361.0,1000.0,51095.0,6005.0,62.0,16902.0,6305.0,58.0,29581.0,13037.0,45972.0,3768.0,15.0,29920.0,4395.0,11088.0,22,0.0,0.0,3295.0,43.0,5123.0,15.0,0.0,0.0,121.0,19.0
1974,27,25750.0,300.0,33236.0,1310.0,3.0,14000.0,3018.0,7.0,27598.0,22269.0,32936.0,1857.0,300.0,3500.0,1109.0,3091.0,11,0.0,0.0,1857.0,7.0,0.0,0.0,0.0,0.0,85.0,16.0
3874,48,30486.0,200.0,45487.0,4346.0,45.0,13188.0,4692.0,53.0,28557.0,16718.0,44207.0,3206.0,15.0,13600.0,2882.0,7115.0,29,0.0,0.0,2157.0,38.0,5861.0,15.0,0.0,0.0,119.0,19.0
3520,40,39600.0,800.0,57689.0,8869.0,68.0,25016.0,9515.0,50.0,31891.0,20450.0,47013.0,6388.0,15.0,22952.0,6612.0,900.0,2,18433.0,19.0,6388.0,50.0,0.0,0.0,0.0,0.0,144.0,19.0
2877,39,78179.0,800.0,125338.0,24082.0,197.0,66615.0,25504.0,71.0,61078.0,25890.0,103411.0,12623.0,15.0,63300.0,14554.0,800.0,1,49085.0,19.0,14584.0,56.0,5305.0,15.0,0.0,0.0,305.0,19.0
2642,41,34492.0,900.0,49685.0,6826.0,62.0,19323.0,7228.0,91.0,31858.0,13546.0,48893.0,2639.0,15.0,15700.0,3218.0,12596.0,22,0.0,0.0,3920.0,47.0,1272.0,44.0,0.0,0.0,145.0,19.0
1092,38,32458.0,900.0,48616.0,6429.0,70.0,17980.0,6595.0,62.0,29887.0,19777.0,42952.0,3576.0,15.0,15200.0,3295.0,12097.0,20,0.0,0.0,3115.0,40.0,5664.0,14.0,2225.0,8.0,131.0,18.0
553,70,29645.0,300.0,70450.0,2165.0,3.0,37298.0,6468.0,49.0,29415.0,16928.0,70436.0,2561.0,15.0,21500.0,4530.0,2926.0,51,0.0,0.0,2746.0,44.0,0.0,0.0,940.0,5.0,123.0,19.0
471,42,28870.0,1100.0,40324.0,5242.0,42.0,14962.0,5537.0,103.0,25825.0,12758.0,37762.0,1808.0,15.0,12100.0,2258.0,9477.0,23,0.0,0.0,2220.0,45.0,1488.0,58.0,0.0,0.0,116.0,19.0
53,39,17331.0,700.0,27050.0,2131.0,14.0,4277.0,2121.0,39.0,17519.0,12987.0,24199.0,1528.0,15.0,3750.0,1367.0,700.0,1,4277.0,19.0,701.0,24.0,2851.0,15.0,0.0,0.0,61.0,19.0
1413,38,34155.0,1100.0,54186.0,7519.0,71.0,21244.0,7799.0,82.0,32985.0,15341.0,53566.0,3267.0,15.0,20400.0,3826.0,14159.0,20,0.0,0.0,4558.0,40.0,2038.0,42.0,0.0,0.0,142.0,18.0
1620,33,25083.0,700.0,34051.0,3384.0,79.0,6082.0,3003.0,52.0,24857.0,15455.0,32120.0,1640.0,15.0,9850.0,1789.0,700.0,1,6082.0,18.0,1533.0,38.0,1931.0,14.0,0.0,0.0,106.0,14.0
1465,46,19358.0,300.0,30074.0,1840.0,8.0,10600.0,2088.0,68.0,18683.0,11178.0,29580.0,946.0,15.0,4000.0,981.0,2838.0,8,3183.0,19.0,865.0,40.0,1061.0,28.0,0.0,0.0,77.0,19.0
754,34,28062.0,800.0,36689.0,3385.0,84.0,6248.0,3085.0,61.0,29118.0,22834.0,35235.0,1429.0,15.0,7100.0,1342.0,800.0,1,6248.0,18.0,1334.0,33.0,1542.0,28.0,0.0,0.0,122.0,15.0
3392,42,31857.0,1000.0,41814.0,4993.0,46.0,14169.0,5256.0,54.0,29199.0,17600.0,41790.0,3365.0,15.0,9600.0,2776.0,9007.0,23,0.0,0.0,2394.0,40.0,6139.0,14.0,0.0,0.0,133.0,19.0
4121,50,25554.0,300.0,54742.0,2643.0,4.0,36860.0,5799.0,44.0,23369.0,14677.0,40042.0,2436.0,15.0,27100.0,4887.0,4201.0,31,0.0,0.0,2436.0,44.0,0.0,0.0,0.0,0.0,102.0,19.0
3045,33,26676.0,300.0,36188.0,3376.0,79.0,6079.0,3008.0,52.0,27375.0,16641.0,33822.0,1599.0,15.0,4800.0,1288.0,300.0,1,6079.0,18.0,1317.0,38.0,2366.0,14.0,0.0,0.0,119.0,14.0
1420,39,23669.0,900.0,34825.0,2599.0,14.0,5202.0,2573.0,50.0,24567.0,15132.0,34811.0,1500.0,15.0,7400.0,1530.0,900.0,1,5202.0,19.0,1386.0,36.0,1794.0,14.0,0.0,0.0,86.0,19.0
3453,39,52480.0,700.0,72580.0,11967.0,103.0,32992.0,12593.0,57.0,45606.0,26635.0,65518.0,7582.0,15.0,23100.0,7068.0,23130.0,20,0.0,0.0,7767.0,42.0,7062.0,15.0,0.0,0.0,217.0,19.0
1696,39,14268.0,600.0,18412.0,1619.0,10.0,3239.0,1602.0,47.0,14928.0,11333.0,17882.0,964.0,15.0,3960.0,1013.0,600.0,1,3239.0,19.0,457.0,33.0,2159.0,14.0,0.0,0.0,53.0,19.0
2139,43,50569.0,900.0,82190.0,14069.0,110.0,42494.0,16006.0,95.0,35380.0,10222.0,79204.0,6000.0,15.0,27800.0,6111.0,1220.0,5,31311.0,19.0,7276.0,53.0,4389.0,42.0,0.0,0.0,209.0,19.0
1793,40,33114.0,200.0,47603.0,6648.0,47.0,18652.0,7067.0,63.0,28475.0,12736.0,47588.0,3838.0,15.0,19000.0,3636.0,12544.0,21,0.0,0.0,3453.0,49.0,5182.0,14.0,0.0,0.0,132.0,19.0
896,38,25298.0,600.0,41376.0,5295.0,51.0,14703.0,5413.0,61.0,22306.0,12619.0,31376.0,2936.0,15.0,11400.0,2653.0,9972.0,20,0.0,0.0,2851.0,47.0,3220.0,14.0,0.0,0.0,99.0,18.0
3725,38,35764.0,800.0,54971.0,8875.0,58.0,25490.0,9438.0,59.0,31343.0,17348.0,46787.0,4963.0,15.0,16900.0,4521.0,16743.0,20,0.0,0.0,4129.0,45.0,7642.0,14.0,0.0,0.0,133.0,18.0
3252,39,15368.0,900.0,20938.0,1545.0,9.0,3066.0,1508.0,74.0,16291.0,12332.0,20455.0,540.0,15.0,1410.0,506.0,900.0,1,3066.0,19.0,350.0,31.0,677.0,43.0,0.0,0.0,58.0,19.0
7618,61,36390.0,1000.0,73845.0,8107.0,66.0,35436.0,11792.0,53.0,27857.0,-1622.0,56018.0,8273.0,30.0,47100.0,9034.0,4157.0,7,25593.0,18.0,8273.0,53.0,0.0,0.0,0.0,0.0,131.0,36.0
131,42,26748.0,14601.0,43339.0,5336.0,42.0,15534.0,5810.0,55.0,22507.0,5496.0,42157.0,3603.0,15.0,15300.0,3455.0,9655.0,23,0.0,0.0,2476.0,41.0,6904.0,14.0,0.0,0.0,106.0,19.0
807,43,38792.0,800.0,69304.0,9728.0,56.0,30344.0,10842.0,55.0,33651.0,19217.0,56725.0,6668.0,30.0,14500.0,5303.0,3057.0,7,21915.0,18.0,4650.0,41.0,12579.0,14.0,0.0,0.0,134.0,18.0
